mask_of_subjects_face,order_id,line_item_id,mask_quality,subject_class,number_of_heads
/refined_masks/mask_images3/mask_images2/144200-20680-1539932725-26-118fa77e-5f5c-4646-9dfe-fbf420a5403c.npy,20680,144200,good,dog,1
/refined_masks/mask_images3/mask_images2/144202-20682-1539933082-12-yogi-october-2018.npy,20682,144202,bad,dog,1
/refined_masks/mask_images3/mask_images2/144207-20689-1539937903-60-7743525a-f32e-450a-9bf3-4dc37de7e5a9.npy,20689,144207,bad,human,1
/refined_masks/mask_images3/mask_images2/144208-20686-1539937855-85-6978307a-82ed-469b-9060-e62d38fc4727.npy,20686,144208,good,dog,1
/refined_masks/mask_images3/mask_images2/144210-20690-1539940412-43-8f08e2f8-14dc-47cc-b8da-bbed53619e63.npy,20690,144210,good,cat,1
/refined_masks/mask_images3/mask_images2/144212-20691-1539941011-13-9f661bc8-ea8b-4040-84e9-2959367822aa.npy,20691,144212,bad,human,1
/refined_masks/mask_images3/mask_images2/144213-20692-1539940568-9-c52ceee4-d0f9-43d4-ae17-e44b6e17a34d.npy,20692,144213,good,dog,1
/refined_masks/mask_images3/mask_images2/144214-20693-1539942532-81-screenshot-20181019-174401.npy,20693,144214,good,dog,1
/refined_masks/mask_images3/mask_images2/144215-20695-1539943908-97-image.npy,20695,144215,good,dog,1
/refined_masks/mask_images3/mask_images2/144216-20697-1539943963-92-0fac9bcb-f953-4056-9ee8-4d40db5b732c.npy,20697,144216,good,dog,1
/refined_masks/mask_images3/mask_images2/144216-20698-1539943987-45-2a6205c2-6269-4576-99b6-f36556914a6d.npy,20698,144216,good,dog,1
/refined_masks/mask_images3/mask_images2/144216-20699-1539944020-18-4bc3777d-a660-4228-9bab-2e20d8b07845.npy,20699,144216,good,dog,1
/refined_masks/mask_images3/mask_images2/144217-20701-1539943971-54-91547e14-24b8-43da-ac86-f6dea8b44003.npy,20701,144217,good,dog,1
/refined_masks/mask_images3/mask_images2/144219-20704-1539944746-77-screen-shot-2018-10-19-at-62214-am.npy,20704,144219,good,dog,1
/refined_masks/mask_images3/mask_images2/144222-20709-1539945136-20-fullsizeoutput-1510.npy,20709,144222,good,dog,1
/refined_masks/mask_images3/mask_images2/144223-20711-1539946295-45-6b9a159a-e399-4a9e-8008-afdb52711d78.npy,20711,144223,bad,dog,1
/refined_masks/mask_images3/mask_images2/144225-20714-1539946382-20-juniper.npy,20714,144225,good,dog,1
/refined_masks/mask_images3/mask_images2/144226-20715-1539863310-42-snapchat-1882046924.npy,20715,144226,good,human,1
/refined_masks/mask_images3/mask_images2/144227-20716-1539909619-96-bret-courtney.npy,20716,144227,good,human,2
/refined_masks/mask_images3/mask_images2/144228-20718-1539948385-55-kris-shibley.npy,20718,144228,good,human,1
/refined_masks/mask_images3/mask_images2/144229-20719-1539948348-47-88d1d6cc-eaee-493e-a892-0e38f1e98d9e.npy,20719,144229,good,human,2
/refined_masks/mask_images3/mask_images2/144230-20720-1539946966-51-ade7cbe2-e021-475b-b956-c12bf84d9cf7.npy,20720,144230,good,human,1
/refined_masks/mask_images3/mask_images2/144232-20724-1539949446-44-c0d9d070-6859-4e0a-8ee3-ea81773ff2ce.npy,20724,144232,good,dog,1
/refined_masks/mask_images3/mask_images2/144233-20725-1539950321-24-44300774-329312517831446-605093581278937088-n.npy,20725,144233,good,dog,1
/refined_masks/mask_images3/mask_images2/144235-20727-1539952544-63-daisy.npy,20727,144235,good,dog,1
/refined_masks/mask_images3/mask_images2/144238-20728-1539952877-16-20181019-062316.npy,20728,144238,good,human,1
/refined_masks/mask_images3/mask_images2/144239-20729-1539953249-74-macy-2.npy,20729,144239,good,dog,1
/refined_masks/mask_images3/mask_images2/144245-20734-1539954864-18-8ebb4308-c27d-4a58-904a-5cd52c07c487.npy,20734,144245,good,human,1
/refined_masks/mask_images3/mask_images2/144245-20735-1539954959-43-6f2c7cd2-0747-46b3-a72b-50105e03aed2.npy,20735,144245,good,human,1
/refined_masks/mask_images3/mask_images2/144246-20736-1539954992-56-42d008c2-762c-4f4d-98a1-5752da9f09fe.npy,20736,144246,good,dog,1
/refined_masks/mask_images3/mask_images2/144248-20740-1539955612-83-41250461-1675724352537273-6161039992366825472-n.npy,20740,144248,good,dog,1
/refined_masks/mask_images3/mask_images2/144249-20739-1539955068-22-14551.npy,20739,144249,bad,other,1
/refined_masks/mask_images3/mask_images2/144250-20741-1539955787-62-20171024-163404.npy,20741,144250,good,dog,1
/refined_masks/mask_images3/mask_images2/144251-20742-1539955786-66-f25b8b25-3724-47c7-b179-64eaf16d7ebd.npy,20742,144251,bad,human,1
/refined_masks/mask_images3/mask_images2/144258-20748-1539956880-21-img-0677.npy,20748,144258,good,dog,1
/refined_masks/mask_images3/mask_images2/144259-20749-1539957152-52-saber.npy,20749,144259,good,dog,1
/refined_masks/mask_images3/mask_images2/144262-20802-1539957375-80-cooper-pic-2.npy,20802,144262,good,dog,1
/refined_masks/mask_images3/mask_images2/144262-20803-1539957478-69-cooper-pic.npy,20803,144262,good,dog,1
/refined_masks/mask_images3/mask_images2/144266-20755-1539957624-8-44295917-1222870124520062-8823027973301993472-n.npy,20755,144266,good,cat,1
/refined_masks/mask_images3/mask_images2/144269-20763-1539957945-16-5753aecb-c7cc-448d-aefe-9f89be197476.npy,20763,144269,good,dog,1
/refined_masks/mask_images3/mask_images2/144270-20759-1539958202-11-screenshot-20181019-011955.npy,20759,144270,good,dog,1
/refined_masks/mask_images3/mask_images2/144272-20764-1539958360-29-766bf6a7-2499-454a-8fb4-c5df80351536.npy,20764,144272,good,dog,1
/refined_masks/mask_images3/mask_images2/144273-20765-1539958101-48-img-2909.npy,20765,144273,bad,dog,1
/refined_masks/mask_images3/mask_images2/144273-20766-1539958299-23-img-3397.npy,20766,144273,good,human,1
/refined_masks/mask_images3/mask_images2/144276-20770-1539946530-0-mvimg-20180411-083102.npy,20770,144276,good,dog,1
/refined_masks/mask_images3/mask_images2/144276-20771-1539946530-0-mvimg-20180411-083102.npy,20771,144276,good,dog,1
/refined_masks/mask_images3/mask_images2/144276-20773-1539946530-0-mvimg-20180411-083102.npy,20773,144276,good,dog,1
/refined_masks/mask_images3/mask_images2/144278-20775-1539958753-57-img-3388.npy,20775,144278,good,human,1
/refined_masks/mask_images3/mask_images2/144282-20779-1539959690-11-793e8358-8886-4ee8-a7c7-3fe192e1400b.npy,20779,144282,good,human,1
/refined_masks/mask_images3/mask_images2/144285-20783-1539960147-8-fb-img-1539960039159.npy,20783,144285,good,dog,1
/refined_masks/mask_images3/mask_images2/144288-20784-1539825192-51-23dbb1dc-210d-48c1-87e4-0d1b8a0b476d.npy,20784,144288,good,dog,1
/refined_masks/mask_images3/mask_images2/144290-20788-1539960334-32-60b2bf75-7f8a-4a90-949b-d3324df5959f.npy,20788,144290,good,cat,1
/refined_masks/mask_images3/mask_images2/144291-20789-1539960928-54-af79e3c6-611a-40c4-bfa5-8fa69462ebb3.npy,20789,144291,good,human,1
/refined_masks/mask_images3/mask_images2/144292-20790-1539956720-88-img-1583.npy,20790,144292,good,human,1
/refined_masks/mask_images3/mask_images2/144293-20793-1539961211-88-img-9136-3.npy,20793,144293,good,dog,1
/refined_masks/mask_images3/mask_images2/144294-20794-1539960776-49-mochacr.npy,20794,144294,good,dog,1
/refined_masks/mask_images3/mask_images2/144294-20795-1539961207-72-davidcr2.npy,20795,144294,good,dog,1
/refined_masks/mask_images3/mask_images2/144295-20796-1539961614-16-ffdcd28d-1248-4343-95aa-7db72703e02a.npy,20796,144295,bad,dog,1
/refined_masks/mask_images3/mask_images2/144296-20798-1539961663-70-054edf2b-d081-4a37-98df-a91ec0e4ea86.npy,20798,144296,good,dog,1
/refined_masks/mask_images3/mask_images2/144298-20800-1539962301-28-screenshot-20180919-123023-photos.npy,20800,144298,bad,dog,1
/refined_masks/mask_images3/mask_images2/144299-20801-1539962356-6-screen-shot-2018-10-15-at-104137-pm.npy,20801,144299,good,dog,1
/refined_masks/mask_images3/mask_images2/144300-20804-1539962412-16-20180321-194942.npy,20804,144300,bad,dog,1
/refined_masks/mask_images3/mask_images2/144301-20805-1539962771-58-daa46fb0-a1e5-4195-86d9-2590b19cf2ca.npy,20805,144301,good,dog,1
/refined_masks/mask_images3/mask_images2/144303-20808-1539962614-36-40081445-10216775967452193-2963152745588064256-n1.npy,20808,144303,good,human,1
/refined_masks/mask_images3/mask_images2/144306-20813-1539962982-88-socks.npy,20813,144306,bad,dog,1
/refined_masks/mask_images3/mask_images2/144308-20815-1539963160-29-cam.npy,20815,144308,okay,cat,1
/refined_masks/mask_images3/mask_images2/144311-20819-1539962282-88-00100dportrait-00100-burst20180922122635240-cover.npy,20819,144311,good,dog,1
/refined_masks/mask_images3/mask_images2/144311-20820-1539962742-76-fullsizeoutput-170d.npy,20820,144311,okay,cat,1
/refined_masks/mask_images3/mask_images2/144314-20825-1539963385-3-20181016-165910.npy,20825,144314,bad,human,1
/refined_masks/mask_images3/mask_images2/144319-20832-1539964718-4-41097887-1831894786858992-2455145598660116480-o.npy,20832,144319,good,dog,1
/refined_masks/mask_images3/mask_images2/144321-20833-1539930796-66-2b012c24-9dfb-472a-b5dc-191895736174.npy,20833,144321,good,dog,1
/refined_masks/mask_images3/mask_images2/144323-20835-1539964879-73-55407e74-14bf-4743-a569-20d169e45a00.npy,20835,144323,good,dog,1
/refined_masks/mask_images3/mask_images2/144323-20836-1539964986-75-92a3dbd4-69aa-4127-a6a4-284a09e9ed26.npy,20836,144323,good,dog,1
/refined_masks/mask_images3/mask_images2/144324-20837-1539965117-36-penny.npy,20837,144324,good,dog,1
/refined_masks/mask_images3/mask_images2/144325-20838-1539963063-4-img-1057.npy,20838,144325,good,dog,1
/refined_masks/mask_images3/mask_images2/144327-20840-1539965826-81-dot.npy,20840,144327,good,dog,1
/refined_masks/mask_images3/mask_images2/144330-20844-1539966920-55-393b6bf9-e000-42ca-be42-1e7023bc102f.npy,20844,144330,good,human,1
/refined_masks/mask_images3/mask_images2/144331-20846-1539966907-90-mister1-socks.npy,20846,144331,good,cat,1
/refined_masks/mask_images3/mask_images2/144331-20847-1539966920-0-mister2-socks.npy,20847,144331,bad,cat,1
/refined_masks/mask_images3/mask_images2/144332-20848-1539967070-55-img-0483jpg.npy,20848,144332,good,dog,1
/refined_masks/mask_images3/mask_images2/144334-20849-1539967108-99-5.npy,20849,144334,good,cat,1
/refined_masks/mask_images3/mask_images2/144335-20852-1539967083-45-img-2576.npy,20852,144335,good,dog,1
/refined_masks/mask_images3/mask_images2/144336-20853-1539967585-75-img-20170801-194624.npy,20853,144336,good,cat,1
/refined_masks/mask_images3/mask_images2/144338-20855-1539967700-7-30052174-10216346005547927-2138513827429928422-o.npy,20855,144338,good,human,1
/refined_masks/mask_images3/mask_images2/144339-20857-1539949441-8-img-20180731-121125.npy,20857,144339,okay,dog,1
/refined_masks/mask_images3/mask_images2/144340-20860-1539967337-69-ed27a424-f835-4047-898a-30573d530150.npy,20860,144340,okay,human,1
/refined_masks/mask_images3/mask_images2/144340-20861-1539967413-14-ca9225b5-12a3-4c24-9005-fec92213c0b4.npy,20861,144340,bad,human,1
/refined_masks/mask_images3/mask_images2/144342-20863-1539967696-81-38446568-10212954339549577-1878570187909758976-n.npy,20863,144342,bad,dog,1
/refined_masks/mask_images3/mask_images2/144343-20864-1539966638-60-ch2.npy,20864,144343,good,human,1
/refined_masks/mask_images3/mask_images2/144344-20865-1539967652-32-c8a9495b-31b1-4f7b-9eb1-09491b058ef2.npy,20865,144344,good,human,1
/refined_masks/mask_images3/mask_images2/144346-20868-1539968134-27-8e94c4f2-b971-4995-9dc8-8ccb552ce216.npy,20868,144346,bad,dog,1
/refined_masks/mask_images3/mask_images2/144350-20871-1539968629-16-imagejpeg-0.npy,20871,144350,bad,dog,1
/refined_masks/mask_images3/mask_images2/144351-20874-1539968703-57-8faa40f1-974b-46be-af95-530104e5a952.npy,20874,144351,bad,dog,1
/refined_masks/mask_images3/mask_images2/144352-20875-1539968239-82-pearly-in-bed-spring.npy,20875,144352,good,cat,1
/refined_masks/mask_images3/mask_images2/144353-20876-1539967865-4-dan.npy,20876,144353,good,human,1
/refined_masks/mask_images3/mask_images2/144353-20877-1539968676-68-kaycee.npy,20877,144353,good,human,1
/refined_masks/mask_images3/mask_images2/144357-20882-1539969813-62-img-1924.npy,20882,144357,good,dog,1
/refined_masks/mask_images3/mask_images2/144358-20883-1539969405-84-adele.npy,20883,144358,good,cat,1
/refined_masks/mask_images3/mask_images2/144359-20884-1539969996-80-ca7791cd-cc3e-44ac-952e-059c167d1e58.npy,20884,144359,good,human,1
/refined_masks/mask_images3/mask_images2/144360-20885-1539970477-88-trigger.npy,20885,144360,good,dog,1
/refined_masks/mask_images3/mask_images2/144361-20887-1539970239-63-1249236f-7ff4-43a7-baeb-745e8a21c74e.npy,20887,144361,okay,dog,1
/refined_masks/mask_images3/mask_images2/144363-20889-1539970922-84-22492034-10213998492498079-2610785896664696235-n.npy,20889,144363,good,dog,1
/refined_masks/mask_images3/mask_images2/144365-20892-1539970693-42-2e237575-70e1-47c1-bf94-e6cd428279de.npy,20892,144365,good,other,2
/refined_masks/mask_images3/mask_images2/144366-20894-1539970843-27-e85276ac-8db7-4faa-8981-ebe7ce510a7c.npy,20894,144366,bad,dog,1
/refined_masks/mask_images3/mask_images2/144366-20895-1539971033-86-7e66dd65-6065-4e49-b969-b4d65f5da0bb.npy,20895,144366,bad,cat,1
/refined_masks/mask_images3/mask_images2/144366-20896-1539971075-85-86c06906-430c-4028-9be9-a2a8cf23aa02.npy,20896,144366,good,human,1
/refined_masks/mask_images3/mask_images2/144368-20899-1539971521-40-img-1813-facetune-11-07-2018-23-58-46.npy,20899,144368,good,cat,1
/refined_masks/mask_images3/mask_images2/144374-20905-1539972010-51-img-0339.npy,20905,144374,good,dog,1
/refined_masks/mask_images3/mask_images2/144377-20913-1539970652-61-b5d50790-7c59-4cb4-9783-fe7779e848b6.npy,20913,144377,good,dog,1
/refined_masks/mask_images3/mask_images2/144377-20914-1539972216-18-65b43d08-c877-4ffd-bd47-e669acc6b198.npy,20914,144377,good,dog,1
/refined_masks/mask_images3/mask_images2/144378-20916-1539972639-97-img-9219.npy,20916,144378,bad,dog,1
/refined_masks/mask_images3/mask_images2/144379-20917-1539972650-47-eda702ea-d6d6-4f56-9b1d-260a6ae18df0.npy,20917,144379,good,human,1
/refined_masks/mask_images3/mask_images2/144380-20918-1539972626-3-img-2294.npy,20918,144380,good,human,1
/refined_masks/mask_images3/mask_images2/144381-20921-1539972819-29-5520a194-ac7f-4466-80d6-4499415113fb.npy,20921,144381,good,dog,1
/refined_masks/mask_images3/mask_images2/144381-20922-1539972956-74-6dcdb7e5-0d13-40be-80ec-2a588650c893.npy,20922,144381,good,dog,1
/refined_masks/mask_images3/mask_images2/144382-20923-1539973256-3-fb-img-1513571805692.npy,20923,144382,good,dog,1
/refined_masks/mask_images3/mask_images2/144385-20926-1539973260-14-filename-128.npy,20926,144385,good,human,1
/refined_masks/mask_images3/mask_images2/144386-20927-1539973632-10-abby.npy,20927,144386,good,human,1
/refined_masks/mask_images3/mask_images2/144387-20928-1539969724-40-sunny.npy,20928,144387,good,dog,1
/refined_masks/mask_images3/mask_images2/144387-20929-1539970120-99-mercy.npy,20929,144387,good,dog,1
/refined_masks/mask_images3/mask_images2/144387-20930-1539970598-67-img-0193.npy,20930,144387,bad,dog,1
/refined_masks/mask_images3/mask_images2/144387-20931-1539970650-88-lola2.npy,20931,144387,good,dog,1
/refined_masks/mask_images3/mask_images2/144387-20932-1539972091-53-blanch.npy,20932,144387,good,dog,1
/refined_masks/mask_images3/mask_images2/144387-20933-1539970672-21-gus.npy,20933,144387,good,dog,1
/refined_masks/mask_images3/mask_images2/144387-20934-1539973406-26-kyle.npy,20934,144387,good,dog,1
/refined_masks/mask_images3/mask_images2/144388-20936-1539973562-93-img-20180307-105328.npy,20936,144388,good,dog,1
/refined_masks/mask_images3/mask_images2/144388-20937-1539973915-1-0917162347.npy,20937,144388,good,dog,1
/refined_masks/mask_images3/mask_images2/144391-20941-1539974067-85-2018-10-08-21-05-55-41575510-10156486089328820-1605211114545610752-ojpg-windows-photo-viewer.npy,20941,144391,good,human,1
/refined_masks/mask_images3/mask_images2/144395-20945-1539974231-96-img-8778.npy,20945,144395,bad,human,1
/refined_masks/mask_images3/mask_images2/144396-20946-1539973941-28-tanner.npy,20946,144396,okay,cat,1
/refined_masks/mask_images3/mask_images2/144396-20947-1539974217-23-ivy-2017.npy,20947,144396,good,dog,1
/refined_masks/mask_images3/mask_images2/144397-20948-1539974066-44-leo.npy,20948,144397,good,dog,1
/refined_masks/mask_images3/mask_images2/144400-20951-1539974912-80-e9fa47f0-d101-4d16-bf02-4d4d1cecfa3d.npy,20951,144400,good,cat,1
/refined_masks/mask_images3/mask_images2/144401-20953-1539975248-35-251120f0-143a-4465-8230-563941e57dd8.npy,20953,144401,good,dog,1
/refined_masks/mask_images3/mask_images2/144402-20954-1539975159-46-20180914-202444.npy,20954,144402,good,human,1
/refined_masks/mask_images3/mask_images2/144405-20957-1539975793-64-img-20180911-181712-513.npy,20957,144405,good,human,1
/refined_masks/mask_images3/mask_images2/144406-20958-1539969904-39-05c1db41-d5ab-4e50-a75e-d6d2ade39487.npy,20958,144406,bad,dog,1
/refined_masks/mask_images3/mask_images2/144407-20959-1539976099-60-img-20181015-173041972.npy,20959,144407,good,dog,1
/refined_masks/mask_images3/mask_images2/144408-20960-1539976497-92-img-20180901-140059077-ll.npy,20960,144408,good,other,1
/refined_masks/mask_images3/mask_images2/144410-20962-1539971170-37-19959081-1583759938383303-4349516267369608550-n.npy,20962,144410,good,dog,1
/refined_masks/mask_images3/mask_images2/144414-20964-1539976907-23-20181017-161405.npy,20964,144414,bad,dog,1
/refined_masks/mask_images3/mask_images2/144418-20967-1539977435-70-img-5501.npy,20967,144418,good,dog,1
/refined_masks/mask_images3/mask_images2/144419-20969-1539977541-52-a1a19987-364f-41c3-adc0-e3e22c6981b9.npy,20969,144419,bad,human,1
/refined_masks/mask_images3/mask_images2/144423-20972-1539977808-3-a843166e-98dd-40be-a783-7a895e1bd9f3.npy,20972,144423,good,cat,1
/refined_masks/mask_images3/mask_images2/144424-20973-1539978897-74-0d212494-f99e-4175-b8d7-769206b25057.npy,20973,144424,good,dog,1
/refined_masks/mask_images3/mask_images2/144426-20975-1539979227-69-63769159-e07c-489d-a97b-a9a5585dd601.npy,20975,144426,good,human,1
/refined_masks/mask_images3/mask_images2/144428-20978-1539979533-2-3b861a10-0a26-4e22-a9e1-18ca1d8e3ef3.npy,20978,144428,bad,dog,1
/refined_masks/mask_images3/mask_images2/144429-20979-1539977353-49-ea797d91-2ec6-4f32-9d39-39301e71b670.npy,20979,144429,good,human,1
/refined_masks/mask_images3/mask_images2/144430-20980-1539960683-96-screenshot-20181019-105008-instagram.npy,20980,144430,good,dog,1
/refined_masks/mask_images3/mask_images2/144432-20981-1539979930-75-twist-1.npy,20981,144432,good,other,1
/refined_masks/mask_images3/mask_images2/144436-20985-1539980280-89-img-4277.npy,20985,144436,good,human,1
/refined_masks/mask_images3/mask_images2/144437-20986-1539980617-70-bea559e4-4b68-462a-8427-5a50d9dc2101.npy,20986,144437,bad,dog,1
/refined_masks/mask_images3/mask_images2/144439-20990-1539980138-85-ab-em.npy,20990,144439,good,human,2
/refined_masks/mask_images3/mask_images2/144441-20992-1539980617-58-1.npy,20992,144441,good,human,1
/refined_masks/mask_images3/mask_images2/144442-20993-1539980782-91-ffa0e5b4-9b26-43cf-ae4c-8fcc0e77798e.npy,20993,144442,good,dog,1
